district,date,total_demand,growth_rate
Dharwad,2025-06-30,487,0.4408284023668638
Shaheed Bhagat Singh Nagar,2025-06-30,72,0.43999999999999995
Sri Potti Sriramulu Nellore,2025-04-30,118,0.4390243902439024
Gumla,2025-12-31,472,0.4390243902439024
Gopalganj,2025-11-30,777,0.4388888888888889
Malda,2025-08-31,1446,0.4388059701492537
Gadag,2025-03-31,282,0.43877551020408156
Nandyal,2025-09-30,105,0.4383561643835616
Banaskantha,2025-08-31,476,0.4380664652567976
Bhagalpur,2025-08-31,1520,0.4380321665089877
Banka,2025-11-30,519,0.43767313019390586
Daman,2025-11-30,23,0.4375
Perambalur,2025-11-30,165,0.4347826086956521
Mysore,2025-06-30,330,0.4347826086956521
Rupnagar,2025-11-30,66,0.4347826086956521
Dewas,2025-03-31,175,0.43442622950819665
Villupuram,2025-06-30,459,0.43437499999999996
Kachchh,2025-06-30,516,0.43333333333333335
Jhansi,2025-08-31,627,0.43150684931506844
Ludhiana,2025-08-31,907,0.4305993690851735
Ahmed Nagar,2025-04-30,113,0.4303797468354431
Imphal West,2025-11-30,1408,0.42944162436548217
Chamrajanagar,2025-05-31,120,0.4285714285714286
East Sikkim,2025-09-30,20,0.4285714285714286
Kurung Kumey,2025-08-31,20,0.4285714285714286
Lakshadweep,2025-08-31,10,0.4285714285714286
Pashchim Champaran,2025-06-30,10,0.4285714285714286
Thiruvananthapuram,2025-03-31,740,0.4285714285714286
South Sikkim,2025-04-30,10,0.4285714285714286
Karbi Anglong,2025-06-30,237,0.42771084337349397
Vizianagaram,2025-10-31,384,0.42750929368029733
Katihar,2025-03-31,2439,0.4271503803393797
Kondagaon,2025-03-31,251,0.42613636363636354
Bhagalpur,2025-03-31,1988,0.42611190817790523
Hoshangabad,2025-03-31,67,0.42553191489361697
Chamrajanagar,2025-10-31,124,0.4252873563218391
Sheikhpura,2025-11-30,57,0.42500000000000004
Budgam,2025-09-30,57,0.42500000000000004
Buldana,2025-12-31,638,0.4241071428571428
Bankura,2025-10-31,2009,0.4238128986534373
Mahisagar,2025-05-31,84,0.423728813559322
Nawanshahr,2025-12-31,37,0.42307692307692313
Firozabad,2025-10-31,461,0.4228395061728396
Cuddapah,2025-06-30,458,0.4223602484472049
Alirajpur,2025-07-31,64,0.4222222222222223
Pune,2025-12-31,4516,0.42191435768261965
West Karbi Anglong,2025-06-30,27,0.42105263157894735
Sagar,2025-10-31,510,0.4206128133704736
Firozpur,2025-05-31,44,0.4193548387096775
Bhojpur,2025-06-30,1371,0.4192546583850931
Mumbai( Sub Urban ),2025-12-31,61,0.4186046511627908
Thiruvananthapuram,2025-08-31,512,0.4182825484764543
Dhar,2025-04-30,441,0.41800643086816724
Kabeerdham,2025-05-31,136,0.41666666666666674
Ernakulam,2025-06-30,867,0.41666666666666674
Jalore,2025-03-31,17,0.41666666666666674
Khairthal-Tijara,2025-05-31,17,0.41666666666666674
Gonda,2025-08-31,849,0.41500000000000004
Khunti,2025-12-31,116,0.41463414634146334
Jashpur,2025-06-30,239,0.41420118343195256
Kangra,2025-08-31,263,0.413978494623656
Karbi Anglong,2025-10-31,246,0.4137931034482758
Mon,2025-06-30,41,0.4137931034482758
Idukki,2025-05-31,205,0.4137931034482758
Katihar,2025-12-31,1111,0.41348600508905853
East Midnapore,2025-06-30,363,0.41245136186770437
Sundergarh,2025-06-30,274,0.41237113402061865
Barwani,2025-08-31,322,0.4122807017543859
East,2025-07-31,48,0.41176470588235303
Maihar,2025-10-31,24,0.41176470588235303
Darjiling,2025-03-31,72,0.41176470588235303
Anugul,2025-02-28,24,0.41176470588235303
Deeg ,2025-03-31,24,0.41176470588235303
Bijapur,2025-03-31,549,0.4113110539845759
Thanjavur,2025-10-31,611,0.4110854503464203
Kasaragod,2025-12-31,230,0.41104294478527614
Kandhamal,2025-03-31,189,0.4104477611940298
Jajapur,2025-12-31,110,0.41025641025641035
Mumbai Suburban,2025-12-31,1049,0.40994623655913975
Bengaluru South,2025-10-31,31,0.40909090909090917
Kanpur Dehat,2025-08-31,500,0.408450704225352
Baramula,2025-03-31,259,0.40760869565217384
East Delhi,2025-07-31,784,0.40754039497307004
Patiala,2025-10-31,135,0.40625
Kushinagar,2025-12-31,1385,0.40609137055837574
Dharmapuri,2025-12-31,381,0.40590405904059046
Nagaon,2025-12-31,492,0.4057142857142857
Harda,2025-06-30,52,0.4054054054054055
Kanpur Nagar,2025-06-30,1207,0.4051222351571595
Raigarh,2025-04-30,1651,0.40510638297872337
Agra,2025-10-31,1024,0.4046639231824416
Churu,2025-08-31,368,0.4045801526717556
Rajkot,2025-11-30,580,0.4043583535108959
Bundi,2025-07-31,132,0.4042553191489362
Koderma,2025-08-31,66,0.4042553191489362
Bulandshahr,2025-06-30,1453,0.40386473429951697
Gwalior,2025-08-31,299,0.403755868544601
Gonda,2025-06-30,894,0.40345368916797497
Kallakurichi,2025-07-31,87,0.403225806451613
Bagalkot,2025-10-31,282,0.4029850746268657
Pashchimi Singhbhum,2025-03-31,108,0.4025974025974026
Palakkad,2025-08-31,429,0.4019607843137254
Aurangabad(bh),2025-05-31,7,0.3999999999999999
Narsimhapur,2025-11-30,49,0.3999999999999999
Pandhurna,2025-03-31,7,0.3999999999999999
Nandurbar *,2025-12-31,7,0.3999999999999999
Dhalai  *,2025-12-31,7,0.3999999999999999
Bulandshahar,2025-11-30,7,0.3999999999999999
Chamba,2025-10-31,119,0.3999999999999999
Raigarh,2025-12-31,1762,0.39952343129467827
Rayagada,2025-08-31,235,0.3988095238095237
Jabalpur,2025-08-31,446,0.39811912225705326
Ambedkar Nagar,2025-12-31,724,0.3976833976833978
Kachchh,2025-11-30,478,0.39766081871345027
Azamgarh,2025-10-31,1347,0.3973029045643153
Rupnagar,2025-07-31,102,0.3972602739726028
East Godavari,2025-07-31,911,0.397239263803681
Jaipur,2025-07-31,1493,0.3966323666978484
Kanker,2025-05-31,229,0.39634146341463405
North Tripura,2025-10-31,127,0.39560439560439553
Yamuna Nagar,2025-05-31,329,0.39406779661016955
Raigad,2025-10-31,184,0.39393939393939403
Sitamarhi,2025-10-31,1292,0.3937432578209277
Jajapur,2025-10-31,128,0.3913043478260869
Shahjahanpur,2025-10-31,1419,0.39117647058823524
Jalandhar,2025-10-31,267,0.390625
Jorhat,2025-10-31,114,0.3902439024390243
Umaria,2025-07-31,114,0.3902439024390243
Biswanath,2025-06-30,57,0.3902439024390243
Srinagar,2025-10-31,214,0.3896103896103895
Haveri,2025-10-31,257,0.3891891891891892
Muktsar,2025-06-30,50,0.38888888888888884
Kodagu,2025-06-30,150,0.38888888888888884
Mahabub Nagar,2025-07-31,100,0.38888888888888884
Amravati,2025-12-31,1150,0.38888888888888884
Dibrugarh,2025-08-31,268,0.3886010362694301
Central Delhi,2025-05-31,168,0.38842975206611574
Dakshina Kannada,2025-03-31,490,0.38810198300283294
Tapi,2025-03-31,68,0.3877551020408163
Imphal East,2025-12-31,870,0.3875598086124401
Wanaparthy,2025-06-30,222,0.38749999999999996
Amravati,2025-04-30,1551,0.3872987477638641
Nabarangapur,2025-03-31,326,0.3872340425531915
Munger,2025-06-30,412,0.3872053872053871
South Goa,2025-03-31,183,0.38636363636363646
Narayanpet,2025-12-31,158,0.38596491228070184
Sirsa,2025-03-31,345,0.3855421686746987
Karnal,2025-06-30,277,0.385
Simdega,2025-06-30,256,0.38378378378378386
Kannur,2025-05-31,639,0.3831168831168832
Tirupattur,2025-04-30,76,0.38181818181818183
Namakkal,2025-06-30,456,0.38181818181818183
Pali,2025-11-30,377,0.38095238095238093
JAJPUR,2025-11-30,116,0.38095238095238093
Gadag,2025-05-31,185,0.38059701492537323
Amreli,2025-03-31,287,0.3798076923076923
Subarnapur,2025-10-31,40,0.3793103448275863
Bhilwara,2025-06-30,480,0.3793103448275863
Khairagarh Chhuikhadan Gandai,2025-02-28,73,0.37735849056603765
Ranchi,2025-11-30,672,0.3770491803278688
Vijayanagara,2025-11-30,95,0.37681159420289845
Tehri Garhwal,2025-09-30,271,0.3756345177664975
Kheri,2025-10-31,1627,0.37531699070160607
Diu,2025-08-31,11,0.375
Ahilyanagar,2025-09-30,11,0.375
Chatra,2025-11-30,565,0.3746958637469586
Purba Bardhaman,2025-11-30,180,0.3740458015267176
Sonbhadra,2025-10-31,508,0.37297297297297294
Belgaum,2025-10-31,490,0.37254901960784315
Ramanathapuram,2025-06-30,269,0.37244897959183665
Kolar,2025-10-31,258,0.37234042553191493
Howrah,2025-12-31,1368,0.3721163490471415
Yamuna Nagar,2025-07-31,491,0.3715083798882681
Doda,2025-05-31,96,0.37142857142857144
Subarnapur,2025-05-31,26,0.368421052631579
Haridwar,2025-06-30,613,0.3683035714285714
Bhandara,2025-04-30,405,0.3682432432432432
Ahmedabad,2025-11-30,1620,0.36708860759493667
Mauganj,2025-06-30,41,0.3666666666666667
Chamrajanagar,2025-06-30,164,0.3666666666666667
Kota,2025-06-30,548,0.3665835411471321
Gumla,2025-04-30,418,0.36601307189542487
Sonitpur,2025-11-30,269,0.36548223350253806
Saharanpur,2025-08-31,766,0.3654188948306596
Shahdara,2025-11-30,116,0.3647058823529412
Ahmedabad,2025-06-30,2166,0.3639798488664987
yadgir,2025-02-28,15,0.36363636363636354
Hamirpur,2025-10-31,319,0.3632478632478633
Mysuru,2025-11-30,229,0.36309523809523814
Sambalpur,2025-10-31,199,0.3630136986301369
Ramanathapuram,2025-10-31,327,0.36250000000000004
Katni,2025-10-31,331,0.36213991769547316
Rayagada,2025-10-31,256,0.36170212765957444
Bijnor,2025-11-30,1171,0.3616279069767443
Sabarkantha,2025-12-31,531,0.3615384615384616
Shrawasti,2025-11-30,290,0.3615023474178405
Panchkula,2025-05-31,113,0.3614457831325302
Palwal,2025-05-31,438,0.36024844720496896
Saran,2025-06-30,1133,0.36014405762304924
Kargil,2025-10-31,34,0.3600000000000001
Chamrajanagar,2025-03-31,136,0.3600000000000001
Kargil,2025-05-31,34,0.3600000000000001
Tarn Taran,2025-08-31,227,0.35928143712574845
Agra,2025-11-30,1391,0.3583984375
Akola,2025-12-31,1149,0.35815602836879434
Chamrajnagar,2025-06-30,19,0.3571428571428572
Prakasam,2025-10-31,764,0.3570159857904085
Nizamabad,2025-11-30,559,0.3567961165048543
Chikkamagaluru,2025-05-31,80,0.35593220338983045
Uttar Bastar Kanker,2025-02-28,80,0.35593220338983045
Kozhikode,2025-10-31,972,0.35564853556485354
Bengaluru,2025-03-31,2165,0.35481852315394247
Baramula,2025-06-30,283,0.3540669856459331
North 24 Parganas,2025-04-30,1568,0.3540587219343696
Gumla,2025-03-31,306,0.35398230088495586
Barwani,2025-03-31,310,0.35371179039301315
Chandauli,2025-03-31,605,0.3534675615212528
Puri,2025-12-31,272,0.3532338308457712
Jalandhar,2025-03-31,364,0.35315985130111516
West Garo Hills,2025-10-31,92,0.3529411764705883
Ahmadabad,2025-11-30,96,0.352112676056338
East Singhbhum,2025-03-31,415,0.35179153094462534
Gadchiroli,2025-06-30,581,0.3511627906976744
Ferozepur,2025-06-30,127,0.35106382978723394
Charkhi Dadri,2025-09-30,77,0.3508771929824561
Hoshangabad,2025-06-30,131,0.35051546391752586
Kancheepuram,2025-10-31,736,0.35045871559633035
Ernakulam,2025-12-31,559,0.3502415458937198
Nanded,2025-04-30,3259,0.35004142502071245
Samba,2025-03-31,27,0.3500000000000001
Bathinda,2025-12-31,124,0.34782608695652173
Krishnagiri,2025-04-30,462,0.346938775510204
Chittoor,2025-07-31,827,0.3469055374592833
Mewat,2025-06-30,571,0.34669811320754707
Morbi,2025-10-31,35,0.34615384615384626
Karbi Anglong,2025-08-31,214,0.3459119496855345
Sultanpur,2025-10-31,685,0.34577603143418467
Birbhum,2025-11-30,1165,0.3452655889145497
Bengaluru,2025-10-31,1413,0.3444338725023788
Khargone,2025-05-31,164,0.34426229508196715
North 24 Parganas,2025-11-30,2629,0.3440695296523517
South Sikkim,2025-02-28,43,0.34375
Koppal,2025-03-31,321,0.3430962343096233
Betul,2025-05-31,102,0.3421052631578947
Ballari,2025-05-31,106,0.3417721518987342
Pashchimi Singhbhum,2025-06-30,55,0.3414634146341464
Jangoan,2025-05-31,224,0.341317365269461
South Twenty Four Parganas,2025-10-31,413,0.34090909090909083
Chittoor,2025-06-30,614,0.3406113537117903
Kendrapara,2025-09-30,189,0.34042553191489366
Pondicherry,2025-08-31,83,0.33870967741935476
Maharajganj,2025-04-30,502,0.33866666666666667
Ashok Nagar,2025-10-31,182,0.33823529411764697
Hazaribag,2025-10-31,99,0.33783783783783794
Churu,2025-03-31,424,0.33753943217665605
Rajouri,2025-12-31,115,0.33720930232558133
Sambhal,2025-04-30,695,0.33653846153846145
Dehradun,2025-09-30,699,0.33652007648183546
Tehri Garhwal,2025-06-30,302,0.33628318584070804
Vizianagaram,2025-11-30,513,0.3359375
Mumbai City,2025-12-31,350,0.33587786259541974
Chittoor,2025-09-30,760,0.3356766256590509
Madhubani,2025-03-31,2114,0.33459595959595956
Tiruvallur,2025-06-30,1241,0.3344086021505377
Kupwara,2025-05-31,184,0.33333333333333326
Khairthal-Tijara,2025-09-30,16,0.33333333333333326
Niuland,2025-09-30,4,0.33333333333333326
Davangere,2025-10-31,172,0.33333333333333326
Andamans,2025-11-30,12,0.33333333333333326
Andamans,2025-06-30,8,0.33333333333333326
Hojai,2025-12-31,140,0.33333333333333326
Deeg,2025-07-31,4,0.33333333333333326
Samstipur,2025-03-31,4,0.33333333333333326
Mamit,2025-05-31,4,0.33333333333333326
Mokokchung,2025-08-31,16,0.33333333333333326
Narmadapuram,2025-04-30,20,0.33333333333333326
Saharsa,2025-05-31,488,0.33333333333333326
Giridih,2025-11-30,424,0.33333333333333326
Janjgir - Champa,2025-11-30,4,0.33333333333333326
Tapi,2025-06-30,156,0.33333333333333326
Raigarh(MH),2025-03-31,4,0.33333333333333326
East Nimar,2025-03-31,60,0.33333333333333326
Tirap,2025-12-31,4,0.33333333333333326
Mayiladuthurai,2025-10-31,40,0.33333333333333326
Eastern West Khasi Hills,2025-11-30,4,0.33333333333333326
Phek,2025-03-31,12,0.33333333333333326
chittoor,2025-02-28,4,0.33333333333333326
Bulandshahr,2025-08-31,1037,0.3329048843187661
Visakhapatnam,2025-06-30,753,0.33274336283185835
Banaskantha,2025-11-30,485,0.33241758241758235
Hoshiarpur,2025-12-31,341,0.33203125
Srikakulam,2025-06-30,662,0.33199195171026163
Mahesana,2025-11-30,233,0.3314285714285714
Kupwara,2025-11-30,169,0.3307086614173229
Yadadri.,2025-06-30,270,0.3300492610837438
Valsad,2025-07-31,262,0.3299492385786802
Lakhisarai,2025-10-31,730,0.3296903460837888
Dindori,2025-09-30,121,0.3296703296703296
Balod,2025-09-30,359,0.3296296296296297
Nawada,2025-12-31,940,0.3295615275813295
Gariyaband,2025-11-30,190,0.32867132867132876
Dumka,2025-04-30,498,0.32800000000000007
Hyderabad,2025-11-30,1122,0.327810650887574
Dakshin Dinajpur,2025-09-30,1098,0.3276904474002418
Gir Somnath,2025-04-30,77,0.3275862068965518
Nalbari,2025-05-31,150,0.32743362831858414
Nanded,2025-12-31,5649,0.32699083861874567
Unnao,2025-06-30,869,0.3267175572519083
Jhansi,2025-06-30,463,0.32664756446991405
Tarn Taran,2025-11-30,130,0.3265306122448979
Ananthapur,2025-07-31,183,0.326086956521739
Surendra Nagar,2025-12-31,301,0.32599118942731287
North Delhi,2025-11-30,419,0.32594936708860756
Wardha,2025-03-31,415,0.3258785942492013
Jhabua,2025-03-31,175,0.3257575757575757
Kalahandi,2025-10-31,346,0.32567049808429127
Golaghat,2025-10-31,228,0.3255813953488371
Pratapgarh,2025-04-30,766,0.32525951557093435
Baloda Bazar,2025-06-30,599,0.3252212389380531
Davangere,2025-03-31,216,0.32515337423312873
Bengaluru South,2025-06-30,53,0.32499999999999996
Purba Medinipur,2025-12-31,1339,0.324431256181998
Chhotaudepur,2025-07-31,94,0.323943661971831
Anand,2025-06-30,364,0.3236363636363637
SAS Nagar (Mohali),2025-06-30,450,0.32352941176470584
Kamrup Metro,2025-03-31,307,0.3232758620689655
Bapatla,2025-06-30,86,0.32307692307692304
Chandigarh,2025-10-31,291,0.32272727272727275
Baleswar,2025-03-31,328,0.32258064516129026
Madhepura,2025-03-31,1468,0.32252252252252256
Faridabad,2025-03-31,673,0.3222003929273085
Ariyalur,2025-08-31,111,0.3214285714285714
Araria,2025-08-31,2052,0.32131358660656795
Mahabub Nagar,2025-09-30,103,0.3205128205128205
Sant Kabir Nagar,2025-03-31,507,0.3203125
Surat,2025-03-31,2235,0.3201417601890135
Zunheboto,2025-12-31,33,0.32000000000000006
Kanniyakumari,2025-10-31,260,0.31979695431472077
Supaul,2025-04-30,1743,0.3184568835098336
Ranchi,2025-06-30,820,0.31832797427652726
Kolar,2025-12-31,348,0.3181818181818181
Mancherial,2025-11-30,174,0.3181818181818181
Tinsukia,2025-08-31,274,0.3173076923076923
East Nimar,2025-07-31,54,0.3170731707317074
Pilibhit,2025-08-31,1014,0.316883116883117
Namsai,2025-04-30,25,0.3157894736842106
Jhajjar,2025-05-31,100,0.3157894736842106
Nayagarh,2025-08-31,121,0.3152173913043479
Baksa,2025-03-31,192,0.31506849315068486
Arvalli,2025-05-31,71,0.3148148148148149
Koraput,2025-08-31,234,0.3146067415730338
Purnia,2025-06-30,1699,0.3139984532095901
Ashok Nagar,2025-08-31,176,0.31343283582089554
Kondagaon,2025-02-28,176,0.31343283582089554
Ratlam,2025-06-30,239,0.3131868131868132
Khandwa,2025-08-31,126,0.3125
Baran,2025-11-30,307,0.31196581196581197
Aurangabad,2025-10-31,2138,0.3116564417177914
Seraikela-Kharsawan,2025-06-30,177,0.3111111111111111
Viluppuram,2025-06-30,422,0.31055900621118004
West Delhi,2025-10-31,684,0.31034482758620685
Firozabad,2025-08-31,896,0.3099415204678362
Raisen,2025-12-31,224,0.3099415204678362
Thoubal,2025-06-30,1044,0.30991217063989973
Pashchimi Singhbhum,2025-07-31,72,0.3090909090909091
Thane,2025-03-31,2750,0.30890052356020936
Sundergarh,2025-04-30,123,0.3085106382978724
Ahmedabad,2025-03-31,2008,0.3081433224755701
Nizamabad,2025-10-31,412,0.30793650793650795
Tumkur,2025-03-31,289,0.3076923076923077
Doda,2025-03-31,68,0.3076923076923077
Bagalkot *,2025-04-30,17,0.3076923076923077
Kamareddy,2025-06-30,187,0.3076923076923077
Shivamogga,2025-11-30,132,0.306930693069307
Supaul,2025-06-30,988,0.306878306878307
Ajmer,2025-08-31,533,0.30637254901960786
Ganjam,2025-03-31,819,0.30622009569377995
Balod,2025-06-30,128,0.30612244897959173
Kanyakumari,2025-10-31,107,0.30487804878048785
Dakshina Kannada,2025-05-31,458,0.3048433048433048
Thanjavur,2025-11-30,797,0.3044189852700492
Vijayapura,2025-06-30,300,0.30434782608695654
Shamli,2025-06-30,618,0.30379746835443044
Rajkot,2025-07-31,820,0.3036565977742449
Gaurela-pendra-marwahi,2025-09-30,69,0.3018867924528301
Solan,2025-04-30,82,0.3015873015873016
Nayagarh,2025-12-31,95,0.3013698630136987
Khordha,2025-02-28,95,0.3013698630136987
Barmer,2025-03-31,475,0.3013698630136987
Davangere,2025-05-31,203,0.3012820512820513
Narmadapuram,2025-05-31,26,0.30000000000000004
Bulandshahar,2025-06-30,13,0.30000000000000004
Ganderbal,2025-04-30,13,0.30000000000000004
South Andaman,2025-07-31,39,0.30000000000000004
Chamarajanagar,2025-02-28,13,0.30000000000000004
Tamulpur District,2025-09-30,13,0.30000000000000004
Shivamogga,2025-05-31,169,0.30000000000000004
Barpeta,2025-12-31,325,0.30000000000000004
Bapatla,2025-05-31,65,0.30000000000000004
Darbhanga,2025-07-31,1413,0.2999080036798527
Giridih,2025-08-31,369,0.29929577464788726
North Twenty Four Parganas,2025-11-30,209,0.2981366459627328
Kamareddy,2025-12-31,135,0.29807692307692313
Jalor,2025-03-31,388,0.2976588628762542
Akola,2025-11-30,846,0.2975460122699387
Jaipur,2025-08-31,1937,0.2973878097789686
Raigarh,2025-03-31,1175,0.29690949227373076
Kolar,2025-04-30,293,0.29646017699115035
Jehanabad,2025-10-31,385,0.2962962962962963
Chhatrapati Sambhajinagar,2025-03-31,105,0.2962962962962963
Churachandpur,2025-06-30,280,0.2962962962962963
Kannauj,2025-11-30,407,0.29617834394904463
Pauri Garhwal,2025-02-28,149,0.29565217391304355
Belgaum,2025-03-31,588,0.2951541850220265
East Champaran,2025-04-30,2603,0.2943809050223769
Golaghat,2025-03-31,299,0.2943722943722944
Chamrajnagar,2025-11-30,22,0.2941176470588236
Kohima,2025-02-28,22,0.2941176470588236
Cuttack,2025-03-31,295,0.29385964912280693
Malerkotla,2025-07-31,150,0.2931034482758621
Dewas,2025-05-31,252,0.2923076923076924
Yavatmal,2025-03-31,2035,0.29206349206349214
Khorda,2025-05-31,146,0.2920353982300885
Rangareddy,2025-04-30,31,0.29166666666666674
Kishtwar,2025-05-31,31,0.29166666666666674
Annamayya,2025-06-30,133,0.2912621359223302
Yadgir,2025-12-31,235,0.2912087912087913
Sirsa,2025-05-31,235,0.2912087912087913
Virudhunagar,2025-10-31,395,0.29084967320261446
Ghazipur,2025-10-31,835,0.2905718701700155
Kachchh,2025-10-31,342,0.290566037735849
Kannur,2025-03-31,787,0.29016393442622945
Yamuna Nagar,2025-03-31,589,0.288840262582057
Kullu,2025-12-31,143,0.28828828828828823
Uttarkashi,2025-05-31,76,0.2881355932203389
Kullu,2025-05-31,76,0.2881355932203389
Mumbai Suburban,2025-04-30,917,0.2879213483146068
West Garo Hills,2025-08-31,94,0.28767123287671237
Ferozepur,2025-05-31,94,0.28767123287671237
Sitamarhi,2025-12-31,1268,0.2873096446700507
Amritsar,2025-12-31,780,0.28712871287128716
Surat,2025-07-31,2189,0.2868900646678425
Jhunjhunun,2025-03-31,373,0.28620689655172415
Cachar,2025-12-31,409,0.28616352201257866
Kancheepuram,2025-08-31,747,0.2857142857142858
Monghyr,2025-04-30,9,0.2857142857142858
Hoshiarpur,2025-10-31,171,0.2857142857142858
Chhotaudepur,2025-09-30,90,0.2857142857142858
Siang,2025-08-31,9,0.2857142857142858
Narmada,2025-06-30,81,0.2857142857142858
Bajali,2025-10-31,9,0.2857142857142858
Raipur,2025-03-31,785,0.28477905073649756
Bangalore Rural,2025-08-31,167,0.2846153846153847
Cachar,2025-03-31,619,0.2842323651452283
Mewat,2025-11-30,154,0.28333333333333344
Singrauli,2025-06-30,213,0.2831325301204819
Pondicherry,2025-12-31,68,0.28301886792452824
Bangalore,2025-11-30,408,0.28301886792452824
Gulbarga,2025-03-31,254,0.2828282828282829
Bhopal,2025-12-31,413,0.28260869565217384
Namakkal,2025-12-31,404,0.28253968253968265
Jalna,2025-07-31,819,0.2816901408450705
Mandsaur,2025-10-31,278,0.28110599078341014
Dhanbad,2025-11-30,685,0.28037383177570097
Dhule,2025-03-31,530,0.28019323671497576
Barpeta,2025-04-30,613,0.2797494780793319
Baramula,2025-11-30,119,0.27956989247311825
Dakshina Kannada,2025-10-31,380,0.2794612794612794
Jajapur,2025-03-31,229,0.2793296089385475
Mansa,2025-11-30,142,0.2792792792792793
The Nilgiris,2025-11-30,142,0.2792792792792793
Rewa,2025-06-30,353,0.2789855072463767
Gajapati,2025-08-31,101,0.2784810126582278
West,2025-05-31,23,0.2777777777777777
Puri,2025-03-31,382,0.2775919732441472
Narmada,2025-12-31,83,0.2769230769230768
Kota,2025-10-31,263,0.2766990291262137
Mahisagar,2025-08-31,60,0.27659574468085113
Nainital,2025-09-30,536,0.2761904761904761
Bhadohi,2025-08-31,37,0.27586206896551735
Nayagarh,2025-03-31,125,0.2755102040816326
Siddipet,2025-11-30,125,0.2755102040816326
Senapati,2025-12-31,301,0.27542372881355925
Krishnagiri,2025-06-30,389,0.2754098360655737
Dhubri,2025-12-31,534,0.27446300715990457
Srikakulam,2025-03-31,880,0.27351664254703323
Indore,2025-11-30,894,0.2735042735042734
Tumakuru,2025-05-31,177,0.27338129496402885
Junagadh,2025-12-31,354,0.27338129496402885
Tenkasi,2025-11-30,84,0.2727272727272727
Jiribam,2025-12-31,14,0.2727272727272727
Almora,2025-08-31,140,0.2727272727272727
Pathankot,2025-12-31,98,0.2727272727272727
Bhadohi,2025-10-31,70,0.2727272727272727
New Delhi,2025-10-31,28,0.2727272727272727
Dhalai  *,2025-10-31,14,0.2727272727272727
Nalbari,2025-11-30,154,0.2727272727272727
Kohima,2025-03-31,28,0.2727272727272727
West Godavari,2025-06-30,719,0.27256637168141595
Giridih,2025-03-31,495,0.2724935732647815
Guna,2025-09-30,257,0.2722772277227723
Darrang,2025-05-31,159,0.272
Pali,2025-03-31,365,0.27177700348432055
Ramanagar,2025-11-30,192,0.2715231788079471
Tinsukia,2025-06-30,178,0.27142857142857135
East Nimar,2025-05-31,61,0.27083333333333326
Gadchiroli,2025-11-30,556,0.26940639269406397
Devbhumi Dwarka,2025-10-31,66,0.26923076923076916
Pondicherry,2025-06-30,66,0.26923076923076916
Sonapur,2025-11-30,66,0.26923076923076916
Banswara,2025-06-30,269,0.2688679245283019
Kurukshetra,2025-05-31,137,0.2685185185185186
Gurdaspur,2025-09-30,260,0.2682926829268293
Haridwar,2025-04-30,260,0.2682926829268293
Kodagu,2025-03-31,95,0.2666666666666666
Saharsa,2025-06-30,618,0.26639344262295084
Nagaur,2025-08-31,519,0.2658536585365854
Sibsagar,2025-04-30,162,0.265625
Ballari,2025-03-31,162,0.265625
Bareilly,2025-10-31,1307,0.2652468538238142
Kargil,2025-06-30,43,0.2647058823529411
Chengalpattu,2025-08-31,182,0.26388888888888884
Kokrajhar,2025-06-30,187,0.2635135135135136
Budgam,2025-10-31,72,0.26315789473684204
Kasargod,2025-02-28,24,0.26315789473684204
Chickmagalur,2025-04-30,130,0.2621359223300972
Khunti,2025-11-30,82,0.2615384615384615
Mon,2025-05-31,29,0.26086956521739135
Krishna,2025-09-30,643,0.26078431372549016
Koriya,2025-06-30,189,0.26
Dahod,2025-05-31,262,0.2596153846153846
Sivaganga,2025-10-31,238,0.2592592592592593
Kodarma,2025-06-30,34,0.2592592592592593
North Delhi,2025-08-31,282,0.2589285714285714
Bokaro,2025-09-30,482,0.25848563968668414
Bhojpur,2025-10-31,1130,0.25835189309576845
Gopalganj,2025-06-30,814,0.25811437403400306
Solan,2025-06-30,78,0.25806451612903225
Mayiladuthurai,2025-08-31,39,0.25806451612903225
Pilibhit,2025-06-30,733,0.2572898799313894
Tamenglong,2025-07-31,176,0.2571428571428571
Doda,2025-09-30,98,0.2564102564102564
Seraikela-kharsawan,2025-07-31,49,0.2564102564102564
Sonitpur,2025-03-31,461,0.2561307901907357
Nalgonda,2025-11-30,770,0.25611745513866224
Gomati,2025-11-30,54,0.2558139534883721
Virudhunagar,2025-08-31,432,0.2558139534883721
Udupi,2025-08-31,221,0.2556818181818181
Bhojpur,2025-04-30,1298,0.25531914893617014
Nandurbar,2025-10-31,300,0.2552301255230125
Nandyal,2025-03-31,197,0.2547770700636942
Mysore,2025-10-31,197,0.2547770700636942
Araria,2025-12-31,791,0.25356576862123603
Vellore,2025-11-30,856,0.253294289897511
Shimla,2025-05-31,99,0.25316455696202533
Chhatarpur,2025-09-30,347,0.25270758122743686
Kangra,2025-06-30,299,0.2510460251046025
Dhule,2025-04-30,663,0.25094339622641515
Shamli,2025-10-31,454,0.25068870523415976
